id,user_id,sec_uid,short_user_id,user_unique_id,nickname,avatar,user_signature,ip_location,add_ts,last_modify_ts,comment_id,aweme_id,content,create_time,sub_comment_count,parent_comment_id,like_count,pictures
190,96280801391,MS4wLjABAAAAha2FQVwWCPQro12p37TzcPpr1jee4zomx-i_-UHyNPY,727557832,CIA4701,蘭·,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_fce45023ee24c5ab6bfa12876ca395c1.jpeg?from=2956013662,,北京,1739169690635,1739183942913,7150513208309973801,7140184818276470055,我的奔驰E低速熄火了[流泪][流泪][流泪][流泪],1664858601,1,0,0,
191,73515380286,MS4wLjABAAAAUI6nXh3-DgIGbOgXiBbD8vkEnsVJMo1Y45NNGNoQmKc,108239333,7720c,旧谈,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_477f42f4bfa12285be10da1cd25698a7.jpeg?from=2956013662,,江西,1739169690641,1739183942920,7158630501052646157,7140184818276470055,低速熄火是什么原因，我的就是[流泪],1666748555,1,0,4,
192,92882334220,MS4wLjABAAAA1xIfgL_OGg3H4dtbRVC7A23_5lnborRWkXRI2trfuJ4,885917215,,🌸  赵皮皮施工队（长治先装修后付款）,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2df8500009cfd10ac346b.jpeg?from=2956013662,"赵皮皮装修施工队🔨
专业装修设计团队🚴‍♀️
专业装修施工团队🚴
承接室内外各种装修装饰🏅
咨询电话☎️18635518754赵皮皮",山西,1739169690648,1739183942934,7140253198052672287,7140184818276470055,这款a6确实内饰有异响[捂脸]，有没有大神知道解决方法，告知一下[捂脸]感谢了[捂脸],1662469752,5,0,1,
193,1108787293330942,MS4wLjABAAAAV7zETR-ei2VdU5b55VpwKOwv7hayADyupcmUybHxhxs073_IdTCkFnglNspBFGIV,96967351625,96967351625,mooney,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_a5267d630a9d75119ba2b9d7636a307c.jpeg?from=2956013662,,江西,1739169690655,1739183942906,7140214508963152678,7140184818276470055,买a6的话，对烧机油已经有预计了吧？已经不能算缺点的，应该是品牌特色[泣不成声],1662460749,16,0,60,
194,50604586209,MS4wLjABAAAA3GZPfBBSxmWLdTT-khMJYHCY5A53LCwgcw34BrrIlps,371303435,ATHENA47203951,🦄Αθηνά,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_740a64a09f5a4e44997f9ca792016e08.jpeg?from=2956013662,千人千面，我不需要任何人来定义我，爱自己，爱着这个世界！,辽宁,1739169690662,1739183942927,7142288874461545256,7140184818276470055,低速熄火这是真真的，我这一个月一档慢踩刹车，怠速就熄火了……,1662943724,3,0,1,
195,3192585137171352,MS4wLjABAAAAoGzjEoIdKc_gqHCrloDDs-6YoVNQqHI_5HvLGaXlb-iJBewhBPVlhyYMs2hdfpSa,3716731289,TJM.66666,Horizon,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c000-ce_o8EKV7EO8e4H7FsXv9BDvgAB8uJfA1GA3IAeEB.jpeg?from=2956013662,这个人很懒，什么都没写，但又写了一点,福建,1739169690671,1739183944009,7140195325659120421,7140184818276470055,我选择奥迪销售[看],1662456283,0,0,1,
196,59546128868,MS4wLjABAAAAzuwaAGShgPYxf8iIlGF7J6CenFCVlQEeFANPDYngXMU,177602495,,张小开,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_d4939495c9d9445aac29a833c64a845b.jpeg?from=2956013662,,吉林,1739169690677,1739183945148,7142712412789474062,7140184818276470055,@咱也是个豆豆 这说的是奥迪a6吧 你要不再看看别的车呢[泪奔][泪奔],1663042338,1,0,0,
197,1319881873829646,MS4wLjABAAAAJHP8zpLrj11speNN5uug-Ee6fXe1B-hMmcgGFBdZqLT5CwhxvOkswbqfWWwHnLxB,46229734191,46229734191,用户0576148062425,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/aweme_default_avatar.png.jpeg?from=2956013662,,山东,1739169690685,1739183942941,7149692953991938849,7140184818276470055,18款a6，没有任何问题,1664667625,1,0,0,
198,97108940006,MS4wLjABAAAANYV18FuBYYbX1_-vPd7OloVSZ42ExOnh6GnykqGp2qo,844448032,,走秀i,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_d5b95332e842ef5c8aedc795d11039ca.jpeg?from=2956013662,,山东,1739169690691,1739183942947,7145465370933265187,7140184818276470055,怠速熄火，内饰嘎嘣响是有的,1663683309,2,0,0,
199,849272957837163,MS4wLjABAAAAykBzQfLLgyXtrLvv7-1-sQejQVT0O2DSaoXiFCTw17c,52906850228,52906850228,用户601559536422,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/aweme_default_avatar.png.jpeg?from=2956013662,,上海,1739169690697,1739183942856,7250207884721210124,7140184818276470055,奥迪a6，豪华品质，驾乘舒适，高端大气上档次。[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞],1688070636,0,0,0,
200,63691017658,MS4wLjABAAAASwTLjzaS_HySOAjoCX1sojMBHkz9mneNvLuGMyyoJVo,53067571,,幸运智多星,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_ccd42d30dffc2897cf06ca141e777f55.jpeg?from=2956013662,总有人要赢，那为什么不会是我？,黑龙江,1739169690704,1739183942968,7140204342821339941,7140184818276470055,猎装cc说一说吧，颜值家用瓦罐行不行,1662458383,2,0,1,
201,71860579648,MS4wLjABAAAAaS2fd1IsvMXNkzhpBxEo3pAObnwmub7rf0DLyito-4c,1087590079,jisumali666,极速马力Part,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_fe224909798952b398c25312a4e5a4d2.jpeg?from=2956013662,"拉力B级赛照 漂移赛照
喜欢玩车，拒绝公路飙车
37岁大龄少女 有俩娃儿
请勿公共道路危险驾驶！
合作v：Rougeeguor
合作请备注来意，谢谢",四川,1739169692165,1739185229750,7377723649480213274,7377459059265522998,"后天56e es xfl做个综合豪华c级车总结。
之后s90 ct6 a7l开测",1717760149,27,0,507,
202,93622272512,MS4wLjABAAAAxtISkmHfMzz1NmTEQkKDy2gksSRW6RFDtD96AWZwDag,1268288558,,Wq.,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_25eecc5e04f849a68ec7259b7455bdc8.jpeg?from=2956013662,,山东,1739169692174,1739185229760,7396603223919969074,7377459059265522998,太喜欢烟酒嗓了,1722155893,0,0,2,
203,76556131087,MS4wLjABAAAA1OsffIN1j-uLhiL6Zzq3eTPMoVhUVQwLVaWFyo_4FtY,132076621,,🐠（大强）,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2d19900004b52c8b694aa.jpeg?from=2956013662,喜欢旅行，摩托骑行！唱歌🎤,黑龙江,1739169692180,1739185229767,7404450659922215721,7377459059265522998,听了你的，买了24款45真选动感,1723983016,0,0,0,
204,71205077716,MS4wLjABAAAAvNE4mOaJ3ado7LYJw70XArjCTgyEegKysAG3grF8cZ4,1473382240,,拒绝,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/eb8fde5dde947889eabb104199cbc2ab.jpeg?from=2956013662,,山东,1739169692186,1739185229773,7377734305319289600,7377459059265522998,一个女孩做车评，能专业到这个程度，真心点赞了[赞],1717762630,1,0,262,
205,1019972443178351,MS4wLjABAAAAhaESRxwqdRSNvs84lN_qWpYvQUThKBYm6o0SZJTZvp8SAXgYklvGYJUfC9uAfMnn,35796167822,S_240221,蟒,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_o0EZO4UAiPPi5TBIAx6IQPACQIgyA9o1mPMAj.jpeg?from=2956013662,,山东,1739169692193,1739185229827,7377694844422570786,7377459059265522998,注意保养嗓子[OK],1717753444,6,0,336,https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/7e2960d45fbd462681ac43e9eec954c4~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739206800&x-signature=kIs8L8rzk0GBZ0v9XoOH3Yud5rw%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502101900286ED186D50DBDB500CE53
206,91695374679,MS4wLjABAAAAW0VEmk4anGlSs52K4ZEGmDFPJy1YIe4sZI6aoa3Qp5s,365351322,TianMad_97,浪花白与笨小孩（卸载完成版）,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oYsAobtaigr9n3AIApPDAKCN0AGeE8EflvLwAA.jpeg?from=2956013662,,辽宁,1739169692199,1739184023978,7377707616695108378,7377459059265522998,[流泪],1717756418,3,0,127,https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/60caecd880e14f30822d208a643bebc0~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739203200&x-signature=FkNXrQm%2Fq%2FRHu9iib98SwYQHbQ4%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250210184022483C69807EA3B2075929
207,60724627964,MS4wLjABAAAAOE4I0uXdMZKoUSRD24B5ECidNpRba4EzfF1cO2ZHyms,30298132,,x,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_89be8b2ff4679308f1cfc2681b561ab3.jpeg?from=2956013662,,河南,1739169692206,1739185229817,7377697734059901750,7377459059265522998,,1717754119,1,0,445,https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/4acb7e97e18b4751925aefe3f66524c8~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739206800&x-signature=ct%2B9GsrRMtOJvnPdwKcAwb2xJvQ%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502101900286ED186D50DBDB500CE53
208,84643800233,MS4wLjABAAAAZjx6UbRjH7AirR4OSrAPgHzRmiStZ6pzdacq0L0RVjI,2242629045,ZfJJY618,枫味🇨🇳,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_oUnAC4nfBCcEzAF98ALIiUEAApA7gCfCK1PDE0.jpeg?from=2956013662,"能力越大，责任越大
唯爱 Audi 
谢谢你的关注",上海,1739169692212,1739185229851,7384855007180948258,7377459059265522998,唯爱 奥迪[比心],1719420556,0,0,2,
209,4850182274343,MS4wLjABAAAA-AcZwFhQYEYdUwp4d-Zjb8824DaZumaUpmWMmS8F8sc,31244140412,31244140412,zzZ.,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_91beb25cfb86a3db7ae7d2fb71ab6804.jpeg?from=2956013662,你说过很多次的下次是什么时候,河南,1739169692219,1739170021510,7377895242933486346,7377459059265522998,现在多少钱啊a6[流泪],1717800108,9,0,8,
210,55164328322,MS4wLjABAAAAouCTyN4mlWiYj4zuPKuo_xQTjd47oQT5nMNtKXJqWLw,611178021,hannibahuoguan11,汉尼拔火罐,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_ooAQAbJonABleAPAQRDePhI1KCCQcGqgNB9stA.jpeg?from=2956013662,,广东,1739169692225,1739185229810,7381249569508885275,7377459059265522998,这小烟嗓这大白腿[色][色][色],1718581097,0,0,0,
211,4120594322044355,MS4wLjABAAAAvtQkF9b5lhktXe4iqSkw1MYbC5ddiE6xqhfHWbdJzhVl763wUWR1MPLnXKlwaVfI,2190076929,,有才,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_a6f55f73173927604c0a05a930ba69e2.jpeg?from=2956013662,大丈夫处世当光明磊落，即使处于逆境，也当屈身守分，以待天时，不可与命抗争也,江苏,1739169692232,1739185229796,7379556013181682471,7377459059265522998,哥们一天几包烟[看],1718186781,0,0,1,
212,72327200638,MS4wLjABAAAAqdGhhzMVYMRPX1r1UflFghyuhiahMrMjRUeaiNsXFUQ,97554354,zxjwyt1314zaiyiq,盐巴饭团🍙,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_7f65a7f71069c461aa6b2028bfb58311.jpeg?from=2956013662,,山东,1739169692238,1739184024033,7395367449681691407,7377459059265522998,二十岁，全力以父[赞],1721868169,4,0,21,https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/c13bf946a99c4c77a2c56ff8a2f6f9fa~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739203200&x-signature=mKkjX6KBF7L4%2F5ecfLFdGP6arBY%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250210184022483C69807EA3B2075929
213,2770363857251614,MS4wLjABAAAAcpBkOfV13QIKDXlg3otBnjHYDu2c6KFRiZYadJLaNFIVdZuJ768KNvLaWoDstiEi,3515627355,PICCYX168,尹,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c000-ce_o8VdkAeDnEZfECbFEAA23AESAEEzfMxwz9I0AM.jpeg?from=2956013662,遗憾无法说,广东,1739169692245,1739185229884,7377774695632716595,7377459059265522998,马老师平时抽哪个牌子的烟护嗓啊[暗中观察],1717772035,3,0,23,
214,100527805860,MS4wLjABAAAAmC20bj9nPzrVtyXBOae2qXdzLYf9Axrs9bRqtrWhR-s,1216237648,,燕子带我走,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_0dc5cef148af46c7bbacaddba44124ae.jpeg?from=2956013662,,江苏,1739169692252,1739185229877,7379426652101362484,7377459059265522998,为啥开a6戴口罩啊,1718156664,3,0,4,
215,62111743026,MS4wLjABAAAAsbcrsN3psUrmjBGH_q6ykEjjohtiB2RFsXJ2gXVTpDY,835562417,,东里个东,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_71048169d31d4a8d487afd9a37b0d724.jpeg?from=2956013662,感谢每一个相遇,四川,1739169692258,1739185229891,7385575527623754522,7377459059265522998,老辈子、开了6年320i、先换个类型的（40W预算）推荐一哈嘛,1719588310,5,0,6,
216,61870545389,MS4wLjABAAAAE7RxQsHWMDUBwKChpqDtnK43X-0f9eSwoDIniiEv3ZY,23933451,,三天,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_897c4cc518e6450504b726126a9a0db6.jpeg?from=2956013662,已婚2娃,福建,1739169692270,1739184024061,7378272169464185635,7377459059265522998,开了三年多了，越开越喜欢[捂脸],1717887867,3,0,19,https://p9-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/e91f67c340ad43038652975af0f37e14~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739203200&x-signature=0GOMjIyTqjS5keVK3MdQgN6N%2BHM%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250210184022483C69807EA3B2075929
217,104847104051,MS4wLjABAAAAXFT3apjjQRDn0CvnnnDVEi_JKqfrrIrYhn7giyk8nW8,1578539133,,A.pilot,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_cba42eb102bba6beecc2b2940848d743.jpeg?from=2956013662,"保持热爱 奔赴山海
闺蜜：@Xuu.",江苏,1739169692276,1739184024055,7377992050124538633,7377459059265522998,等一波冷门A7l的测评[耶],1717822643,2,0,13,
218,61213381157,MS4wLjABAAAAl7yvj77DJ7A_gvXPbnAZ_X6huB2PcIXG-gFVWYngd6w,19244038,,"青春,蒼白如詩",https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_5bf4a619998dbaec57d716624ab3eb43.jpeg?from=2956013662,霸道天蝎,上海,1739169692282,1739184025096,7377695461434409778,7377459059265522998,奥迪给了多少,1717753588,2,0,2,
219,94367517087,MS4wLjABAAAAZylayJbUqsRFBwKvPIeQIBSs24LKCwPLJbfJ3OHWRW8,569144637,,云龙,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_19d99575dd7cacb5feadc46c3cd183ca.jpeg?from=2956013662,,云南,1739169692288,1739184024026,7394367490031829814,7377459059265522998,一般[呆无辜],1721635349,1,0,1,https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/d28dd8c995764ce181a01a533c0d47f9~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739203200&x-signature=mp%2F2UdFoxqiKPR9Mn3uKqwndXLE%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250210184022483C69807EA3B2075929
220,91695374679,MS4wLjABAAAAW0VEmk4anGlSs52K4ZEGmDFPJy1YIe4sZI6aoa3Qp5s,365351322,TianMad_97,浪花白与笨小孩（卸载完成版）,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oYsAobtaigr9n3AIApPDAKCN0AGeE8EflvLwAA.jpeg?from=2956013662,,辽宁,1739169693748,1739184025073,7377703091930694427,7377459059265522998,[流泪][流泪][流泪][流泪][流泪][流泪],1717755365,1,0,56,https://p9-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/c09565ac8d8e4efe8c5bba71ad15c877~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739203200&x-signature=fpAl4weHx1DiRQAXPqLs4fYg%2Fxc%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250210184023D19E2229253E32079F48
221,99845588325,MS4wLjABAAAAQG8epUayKV7mH3_u3WOLrB66AZ4xQZj5dRTzYMp85ug,1518652618,,蓝天碧海,https://p3-pc.douyinpic.com/aweme/720x720/c79e001a46c6c9914ee9.jpeg?from=2956013662,,江苏,1739169695077,1739185224439,7439922091372167946,7439295863261777179,a6[赞][赞][赞],1732241856,0,0,2,
222,74931072665,MS4wLjABAAAA-iqFUInDOlXEQksSyY0CH3161Ohp7W3Xp0vk0omuKdM,118502746,YQ19890506,change,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_1ca0800025e7ee7098661.jpeg?from=2956013662,大家都在等一个人、我不知道等的那一个人,四川,1739169695085,1739185224447,7469156949398225716,7439295863261777179,不管奔驰E多少钱、懂车会开车的人、懂驾驶感的人都会觉得奥迪比奔驰好开[尬笑] 不接受反驳[看]   作者没有说实话： E300发动机声音像拖拉机、底盘没有A6 好。E300 出了内饰没有一点能比得过奥迪[捂脸]。而且E300 顿挫比奥迪严重多了。,1739048660,0,0,0,
223,110524062553,MS4wLjABAAAAra2lcBZRePNI1GC5HRrWwktekBFjlVUFxs90XMap7KU,1969080011,,替补,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_a13f42a0f26f46abb868f2ff94d73fcd.jpeg?from=2956013662,,天津,1739169695093,1739185224455,7458935537773527848,7439295863261777179,这个双离合咋样，靠谱了么,1736670747,1,0,1,
224,844846336325351,MS4wLjABAAAAGA6gIZ_2UUNcqQlmrZOBNcI7qrDIoqef6Vqav88Y7l0,4126538533,g185513,问天,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/douyin-user-file_73c4b81a92cd8e10dc1316590c1b8e76.jpeg?from=2956013662,遗憾！,江苏,1739169695099,1739185224479,7460785422555136818,7439295863261777179,听说奔驰的48伏轻混后期更换电池太贵，很坑。普通家庭代步有点不适合了，,1737099482,1,0,1,
225,3614845843289575,MS4wLjABAAAANQ6iqRLw1xdM6RR88-rHx3hIhnwlmKbVqdExvXFUD4MML6oUaP7y-wvk-oWtpG1w,3724751715,dyywv746umzd,用户7190839563214,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/aweme_default_avatar.png.jpeg?from=2956013662,,湖北,1739169695105,1739185224471,7455126214543442688,7439295863261777179,"我开的E没有A6开的舒服，E的地盘给人感觉很松散，内饰确实豪华，但是感觉用料不怎么好，
个人觉得要面，用几年换车选E300，如果经济适用想多开几年选a6,",1735781845,1,0,8,
226,66305147920,MS4wLjABAAAAmv475xPZOwUo5Z8b9kWnZPAB3qXO_5lmiGoxwhyI5Oc,665165990,LG15906861758,莱工工业缝纫机,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_756400135cf4a422e0cb.jpeg?from=2956013662,本工厂主要生产工业缝纫机设备,浙江,1739169695112,1739185224493,7440036957290119995,7439295863261777179,我的红旗H9可以和奥迪比比[偷笑],1732268599,1,0,0,
227,62090672564,MS4wLjABAAAAqv1_2jRkrCJ9vSSsw6IaPoCJ58AeSphfj8dSseIBQvE,106342898,,红尘中的修行,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_b72909cb54f84705a3001244365745c4.jpeg?from=2956013662,广结善缘，修心，修德，修自己，三分打天下，七分渡红尘，红尘中一小道。,黑龙江,1739169695120,1739185224462,7440035990687449890,7439295863261777179,奥迪是小马拉大车。2.0T要是3.0T的更好,1732268374,12,0,5,
228,439454607894414,MS4wLjABAAAAwjgS3Yceh90bMNAsocMbU09-XqLYqzIHgNe73dprhrY,3987960967,dye3obxwd5m9,小老头头,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oQAv2iUHAnzeqB8BIXyAe8AbC0iAVzkCgACuE9.jpeg?from=2956013662,,黑龙江,1739169695129,1739185224485,7440224881717592843,7439295863261777179,新款奥迪a6l改款变脸啥样？静态体验奥迪新款a6l。,1732322921,0,0,0,
229,102970424001,MS4wLjABAAAAnHxuLP08cUPeOFuJwYeWyIo-B-YSywP7_GKVCLmHmmI,1270430198,,叶落无痕,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_f4ef005a7450f529bdf46b5371701093.jpeg?from=2956013662,通透，不是因为没有杂念。而是，明白取舍。,四川,1739169695135,1739185224531,7440393461725528866,7439295863261777179,奔驰E的外观和底盘没听说过比6好,1732351604,0,0,2,
230,2194226103992023,MS4wLjABAAAAwxqSW2Ial2RjF_trVF1I4dO_HZLrU-YWs3PEZnwSKS21vn2SteTr2YJDE9BSx72f,2367523878,lxy20190601,一姐的爸爸,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2d017000220c27607f151.jpeg?from=2956013662,记录你的长,广东,1739169695145,1739185224500,7439671103599313683,7439295863261777179,虽然能买a6确实不差，30来万的车深不可测？[捂脸],1732183416,6,0,7,
231,99864636113,MS4wLjABAAAAzaqMLxSrNsrO1xiW-8Ty8tVEaXQjbcxnge3FZyxrnM0,1048563507,,将心比心,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_2032b649ead641cbb632383869da8c3b.jpeg?from=2956013662,不要去欺骗一个相信你的人,江苏,1739169695150,1739185224509,7439898983428129573,7439295863261777179,必须奥迪A6到老丈人家能先动筷子[赞],1732236475,0,0,1,
232,1225283909725780,MS4wLjABAAAAbyDfgEUrQD-7_bHo3d1Lwo2UeqSwMMgBlEiVvqwP5F2NSBeRZsBA2wfOX_GEbpaY,45158339051,45158339051,·,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_78e8b28a3e0626f86cb5ebf3fea86faf.jpeg?from=2956013662,,黑龙江,1739169695159,1739185224517,7463935603647464252,7439295863261777179,奔驰e怎么看都不像s[捂脸]s太长了[嘘]不过e也挺帅的就是贵[嘘],1737832954,0,0,0,
233,101768915491,MS4wLjABAAAAP4Bs-o_HXpWx1JhPYS3L71oziRtloKRZGn9fePHmWkQ,1168193045,,茶语,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oYeZfq2CDiGat08I6QLNfIAbCeAUQAICIJAIPA.jpeg?from=2956013662,"已有证书:一级建造师(房建+市政二建专业)，监理工程师(土建专业)，二级造价师(土建专业)，工程师(房建+市政专业)，公路桥梁助理工程师、安考B证，施工员(土建专业)，
学历:本科
目前正在备考:水监增项 一建水利增项
 一级造价工程师(土建专业)，新考四科
 高级工程师职称申报准备
已经完成项目类别:医院 学校 发电站 商品房，保障房",贵州,1739169695166,1739185224523,7439581146113229568,7439295863261777179,奥迪外观我给满分💯,1732162471,0,0,1,
234,108013324247,MS4wLjABAAAASO8jvTHgOBUJY6i0uujsQrtasRZfzKq_uNBSkaVRPXk,1780614737,,玉麦,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_520d37eba6034e6ba4731417733e7f4d.jpeg?from=2956013662,,山东,1739169695172,1739185224538,7440038709217952570,7439295863261777179,隔音，奔驰确实做的好,1732269008,0,0,0,
235,103333346414,MS4wLjABAAAAW6bpfhe7iJeGy_zkViXwpRtXMkqzGPUHW5CVcmjrOZg,1789653839,,压力机维修改造,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_owDiyyVzEK1ADkZCYJsBfAkeWdAiAAOgA2dzI5.jpeg?from=2956013662,"冲床精修改造
剪板机维修
冲床剪板机模具配件",山东,1739169695179,1739185224546,7440031787725685554,7439295863261777179,必须6子四驱[赞],1732267394,0,0,0,
236,4398464535370935,MS4wLjABAAAAGIO3PzMnMyjCO4JunoUVGQVyYWKJcJ8Q39BEGHYC8nfoQFtF0SSnh227ewbJSUob,4092619432,2022jzlw,贾斯丁,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_45291d299f25235718fdc0cbb2b63d5c.jpeg?from=2956013662,"1.四季恒温泳池，全年水温24～28度
2.24小时循环过滤，每晚消毒清理
3.专业男女教练全职在岗，双证教练，最少从业3年
每周一上午全面清理泳池，下午2点开放
浩航国际游泳健身欢迎您的到来！",山东,1739169695186,1739185224553,7444939773100688188,7439295863261777179,我有奥迪前面的那一辆[尬笑],1733410125,0,0,0,
237,105644952014,MS4wLjABAAAAJsdzbucH3_GrSZ6-xay1IUtAT10i8wVupYO0y9QcibI,1674361369,,@Tom,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/aweme_default_avatar.png.jpeg?from=2956013662,,山西,1739169695192,1739185224560,7439669244378120975,7439295863261777179,奥迪底盘不错,1732182984,0,0,0,
238,4168966734877726,MS4wLjABAAAAaPuJFAVdAy1XbK7u7sNRWlpgCXts3Y3kobwVqQZLUj2a_DHSyM0EXe3eQboSdlx8,3859612869,meiyutaoci48,美誉陶瓷广东佛山,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_f52e1b1b69364dac86758bf3b3923778.jpeg?from=2956013662,"一个正宗的广东佬！卖正宗的广东砖！
广东佛山美誉陶瓷！航母级瓷砖厂家！
瓷砖只是你生活的一部分！但却是我的全部——美誉陶瓷",广东,1739169695199,1739185224575,7444812918200386358,7439295863261777179,确实6子倒车要大油门,1733380593,0,0,0,
239,97827637869,MS4wLjABAAAA48ptPqb0D_YAnr8m-XLk4wrixVGhC2vrJ1DXsH-MCtE,883749059,xinyiyuanyanjiu,鑫溢源商贸,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_9955a5094fd241f39f4b5569dfae8b76.jpeg?from=2956013662,北京人，坐标房山区，外企工作16年，国企5年。40岁开始自己开店，不求能挣多少钱，只是觉得现在躺平还有点早！,北京,1739169695206,1739185224567,7461797819927987003,7439295863261777179,这代奔驰E多单薄啊。跟韩国车差不多,1737335196,0,0,1,
